Task ID,Storage Interval,Operator ID,Message Length (secs),Start Time,Stop Time,Threshold Method,Duration,Station Name,All Single Channels,Location (lat),Location (lon),Antenna,Polarization
836,15 secs,HP-PC,15,8/12/2016 10:31,8/12/2016 10:36,Noise Riding 10 dB,Fixed: 5 mins,AR1 PATHUM THANI,No,14.070668,100.63418,Vertical Ref,Vertical
,,,,,,,,,,,,,
Band #,Start Frequency (MHz),Stop Frequency (MHz),Bandwidth (kHz),,,,,,,,,,
1,136,174,12.5,,,,,,,,,,
,,,,,,,,,,,,,
Channel No.,Frequency (MHz),Maximum Occupancy (%),Average Occupancy (%),,,,,,,,,,
605,143.55,1,0,,,,,,,,,,
606,143.5625,1,0,,,,,,,,,,
607,143.575,1,0,,,,,,,,,,
608,143.5875,1,0,,,,,,,,,,
609,143.6,0,0,,,,,,,,,,
610,143.6125,0,0,,,,,,,,,,
611,143.625,0,0,,,,,,,,,,
612,143.6375,0,0,,,,,,,,,,
613,143.65,0,0,,,,,,,,,,
614,143.6625,0,0,,,,,,,,,,
615,143.675,0,0,,,,,,,,,,
616,143.6875,1,0,,,,,,,,,,
617,143.7,73,14,,,,,,,,,,
618,143.7125,1,0,,,,,,,,,,
619,143.725,0,0,,,,,,,,,,
620,143.7375,0,0,,,,,,,,,,
621,143.75,0,0,,,,,,,,,,
622,143.7625,0,0,,,,,,,,,,
623,143.775,0,0,,,,,,,,,,
624,143.7875,0,0,,,,,,,,,,
625,143.8,30,3,,,,,,,,,,
626,143.8125,0,0,,,,,,,,,,
627,143.825,0,0,,,,,,,,,,
628,143.8375,1,0,,,,,,,,,,
629,143.85,30,6,,,,,,,,,,
630,143.8625,1,0,,,,,,,,,,
631,143.875,1,0,,,,,,,,,,
632,143.8875,1,0,,,,,,,,,,
633,143.9,1,0,,,,,,,,,,
634,143.9125,1,0,,,,,,,,,,
635,143.925,1,0,,,,,,,,,,
636,143.9375,0,0,,,,,,,,,,
637,143.95,0,0,,,,,,,,,,
638,143.9625,0,0,,,,,,,,,,
639,143.975,0,0,,,,,,,,,,
640,143.9875,0,0,,,,,,,,,,
641,144,0,0,,,,,,,,,,
642,144.0125,0,0,,,,,,,,,,
643,144.025,0,0,,,,,,,,,,
644,144.0375,0,0,,,,,,,,,,
645,144.05,0,0,,,,,,,,,,
646,144.0625,0,0,,,,,,,,,,
647,144.075,0,0,,,,,,,,,,
648,144.0875,0,0,,,,,,,,,,
649,144.1,0,0,,,,,,,,,,
650,144.1125,0,0,,,,,,,,,,
651,144.125,0,0,,,,,,,,,,
652,144.1375,0,0,,,,,,,,,,
653,144.15,0,0,,,,,,,,,,
654,144.1625,0,0,,,,,,,,,,
655,144.175,0,0,,,,,,,,,,
656,144.1875,31,8,,,,,,,,,,
657,144.2,0,0,,,,,,,,,,
658,144.2125,0,0,,,,,,,,,,
659,144.225,0,0,,,,,,,,,,
660,144.2375,0,0,,,,,,,,,,
661,144.25,0,0,,,,,,,,,,
662,144.2625,2,0,,,,,,,,,,
663,144.275,100,25,,,,,,,,,,
664,144.2875,2,0,,,,,,,,,,
665,144.3,1,0,,,,,,,,,,
666,144.3125,0,0,,,,,,,,,,
667,144.325,1,0,,,,,,,,,,
668,144.3375,1,0,,,,,,,,,,
669,144.35,44,12,,,,,,,,,,
670,144.3625,1,0,,,,,,,,,,
671,144.375,1,0,,,,,,,,,,
672,144.3875,11,5,,,,,,,,,,
673,144.4,3,0,,,,,,,,,,
674,144.4125,1,0,,,,,,,,,,
675,144.425,0,0,,,,,,,,,,
676,144.4375,0,0,,,,,,,,,,
677,144.45,0,0,,,,,,,,,,
678,144.4625,0,0,,,,,,,,,,
679,144.475,0,0,,,,,,,,,,
680,144.4875,0,0,,,,,,,,,,
681,144.5,0,0,,,,,,,,,,
682,144.5125,0,0,,,,,,,,,,
683,144.525,1,0,,,,,,,,,,
684,144.5375,1,0,,,,,,,,,,
685,144.55,1,0,,,,,,,,,,
686,144.5625,1,0,,,,,,,,,,
687,144.575,78,22,,,,,,,,,,
688,144.5875,1,0,,,,,,,,,,
689,144.6,1,0,,,,,,,,,,
690,144.6125,0,0,,,,,,,,,,
691,144.625,0,0,,,,,,,,,,
692,144.6375,0,0,,,,,,,,,,
693,144.65,0,0,,,,,,,,,,
694,144.6625,0,0,,,,,,,,,,
695,144.675,0,0,,,,,,,,,,
696,144.6875,0,0,,,,,,,,,,
697,144.7,0,0,,,,,,,,,,
698,144.7125,0,0,,,,,,,,,,
699,144.725,0,0,,,,,,,,,,
700,144.7375,25,5,,,,,,,,,,
701,144.75,0,0,,,,,,,,,,
702,144.7625,0,0,,,,,,,,,,
703,144.775,0,0,,,,,,,,,,
704,144.7875,0,0,,,,,,,,,,
705,144.8,15,1,,,,,,,,,,
706,144.8125,0,0,,,,,,,,,,
707,144.825,0,0,,,,,,,,,,
708,144.8375,0,0,,,,,,,,,,
709,144.85,0,0,,,,,,,,,,
710,144.8625,0,0,,,,,,,,,,
711,144.875,0,0,,,,,,,,,,
712,144.8875,0,0,,,,,,,,,,
713,144.9,0,0,,,,,,,,,,
714,144.9125,0,0,,,,,,,,,,
715,144.925,0,0,,,,,,,,,,
716,144.9375,0,0,,,,,,,,,,
717,144.95,0,0,,,,,,,,,,
718,144.9625,0,0,,,,,,,,,,
719,144.975,0,0,,,,,,,,,,
720,144.9875,0,0,,,,,,,,,,
721,145,0,0,,,,,,,,,,
722,145.0125,0,0,,,,,,,,,,
723,145.025,0,0,,,,,,,,,,
724,145.0375,0,0,,,,,,,,,,
725,145.05,0,0,,,,,,,,,,
726,145.0625,0,0,,,,,,,,,,
727,145.075,0,0,,,,,,,,,,
728,145.0875,0,0,,,,,,,,,,
729,145.1,0,0,,,,,,,,,,
730,145.1125,0,0,,,,,,,,,,
731,145.125,0,0,,,,,,,,,,
732,145.1375,0,0,,,,,,,,,,
733,145.15,0,0,,,,,,,,,,
734,145.1625,0,0,,,,,,,,,,
735,145.175,0,0,,,,,,,,,,
736,145.1875,0,0,,,,,,,,,,
737,145.2,1,0,,,,,,,,,,
738,145.2125,0,0,,,,,,,,,,
739,145.225,0,0,,,,,,,,,,
740,145.2375,7,0,,,,,,,,,,
741,145.25,2,0,,,,,,,,,,
742,145.2625,68,4,,,,,,,,,,
743,145.275,1,0,,,,,,,,,,
744,145.2875,0,0,,,,,,,,,,
745,145.3,0,0,,,,,,,,,,
746,145.3125,0,0,,,,,,,,,,
747,145.325,28,2,,,,,,,,,,
748,145.3375,1,0,,,,,,,,,,
749,145.35,38,8,,,,,,,,,,
750,145.3625,70,17,,,,,,,,,,
751,145.375,100,37,,,,,,,,,,
752,145.3875,82,25,,,,,,,,,,
753,145.4,0,0,,,,,,,,,,
754,145.4125,0,0,,,,,,,,,,
755,145.425,0,0,,,,,,,,,,
756,145.4375,0,0,,,,,,,,,,
757,145.45,11,1,,,,,,,,,,
758,145.4625,0,0,,,,,,,,,,
759,145.475,0,0,,,,,,,,,,
760,145.4875,0,0,,,,,,,,,,
761,145.5,77,5,,,,,,,,,,
762,145.5125,0,0,,,,,,,,,,
763,145.525,0,0,,,,,,,,,,
764,145.5375,0,0,,,,,,,,,,
765,145.55,0,0,,,,,,,,,,
766,145.5625,0,0,,,,,,,,,,
767,145.575,0,0,,,,,,,,,,
768,145.5875,0,0,,,,,,,,,,
769,145.6,0,0,,,,,,,,,,
770,145.6125,0,0,,,,,,,,,,
771,145.625,8,0,,,,,,,,,,
772,145.6375,3,0,,,,,,,,,,
773,145.65,0,0,,,,,,,,,,
774,145.6625,0,0,,,,,,,,,,
775,145.675,41,3,,,,,,,,,,
776,145.6875,100,18,,,,,,,,,,
777,145.7,0,0,,,,,,,,,,
778,145.7125,0,0,,,,,,,,,,
779,145.725,85,9,,,,,,,,,,
780,145.7375,0,0,,,,,,,,,,
781,145.75,0,0,,,,,,,,,,
782,145.7625,0,0,,,,,,,,,,
783,145.775,0,0,,,,,,,,,,
784,145.7875,100,88,,,,,,,,,,
785,145.8,0,0,,,,,,,,,,
786,145.8125,0,0,,,,,,,,,,
787,145.825,0,0,,,,,,,,,,
788,145.8375,0,0,,,,,,,,,,
789,145.85,0,0,,,,,,,,,,
790,145.8625,0,0,,,,,,,,,,
791,145.875,0,0,,,,,,,,,,
792,145.8875,1,0,,,,,,,,,,
793,145.9,0,0,,,,,,,,,,
794,145.9125,0,0,,,,,,,,,,
795,145.925,0,0,,,,,,,,,,
796,145.9375,0,0,,,,,,,,,,
797,145.95,0,0,,,,,,,,,,
798,145.9625,0,0,,,,,,,,,,
799,145.975,0,0,,,,,,,,,,
800,145.9875,0,0,,,,,,,,,,
801,146,0,0,,,,,,,,,,
802,146.0125,0,0,,,,,,,,,,
803,146.025,0,0,,,,,,,,,,
804,146.0375,0,0,,,,,,,,,,
805,146.05,0,0,,,,,,,,,,
806,146.0625,0,0,,,,,,,,,,
807,146.075,0,0,,,,,,,,,,
808,146.0875,0,0,,,,,,,,,,
809,146.1,0,0,,,,,,,,,,
810,146.1125,0,0,,,,,,,,,,
811,146.125,0,0,,,,,,,,,,
812,146.1375,0,0,,,,,,,,,,
813,146.15,0,0,,,,,,,,,,
814,146.1625,0,0,,,,,,,,,,
815,146.175,0,0,,,,,,,,,,
816,146.1875,0,0,,,,,,,,,,
817,146.2,0,0,,,,,,,,,,
818,146.2125,0,0,,,,,,,,,,
819,146.225,0,0,,,,,,,,,,
820,146.2375,0,0,,,,,,,,,,
821,146.25,0,0,,,,,,,,,,
822,146.2625,0,0,,,,,,,,,,
823,146.275,3,0,,,,,,,,,,
824,146.2875,37,2,,,,,,,,,,
825,146.3,0,0,,,,,,,,,,
826,146.3125,0,0,,,,,,,,,,
827,146.325,0,0,,,,,,,,,,
828,146.3375,0,0,,,,,,,,,,
829,146.35,0,0,,,,,,,,,,
830,146.3625,0,0,,,,,,,,,,
831,146.375,0,0,,,,,,,,,,
832,146.3875,0,0,,,,,,,,,,
833,146.4,0,0,,,,,,,,,,
834,146.4125,0,0,,,,,,,,,,
835,146.425,0,0,,,,,,,,,,
836,146.4375,0,0,,,,,,,,,,
837,146.45,0,0,,,,,,,,,,
838,146.4625,0,0,,,,,,,,,,
839,146.475,0,0,,,,,,,,,,
840,146.4875,0,0,,,,,,,,,,
841,146.5,0,0,,,,,,,,,,
842,146.5125,0,0,,,,,,,,,,
843,146.525,0,0,,,,,,,,,,
844,146.5375,0,0,,,,,,,,,,
845,146.55,0,0,,,,,,,,,,
846,146.5625,0,0,,,,,,,,,,
847,146.575,0,0,,,,,,,,,,
848,146.5875,0,0,,,,,,,,,,
849,146.6,0,0,,,,,,,,,,
850,146.6125,0,0,,,,,,,,,,
851,146.625,0,0,,,,,,,,,,
852,146.6375,0,0,,,,,,,,,,
853,146.65,0,0,,,,,,,,,,
854,146.6625,0,0,,,,,,,,,,
855,146.675,0,0,,,,,,,,,,
856,146.6875,0,0,,,,,,,,,,
857,146.7,0,0,,,,,,,,,,
858,146.7125,0,0,,,,,,,,,,
859,146.725,0,0,,,,,,,,,,
860,146.7375,0,0,,,,,,,,,,
861,146.75,0,0,,,,,,,,,,
862,146.7625,0,0,,,,,,,,,,
863,146.775,0,0,,,,,,,,,,
864,146.7875,0,0,,,,,,,,,,
865,146.8,0,0,,,,,,,,,,
866,146.8125,0,0,,,,,,,,,,
867,146.825,0,0,,,,,,,,,,
868,146.8375,0,0,,,,,,,,,,
869,146.85,0,0,,,,,,,,,,
870,146.8625,0,0,,,,,,,,,,
871,146.875,0,0,,,,,,,,,,
872,146.8875,0,0,,,,,,,,,,
873,146.9,0,0,,,,,,,,,,
874,146.9125,0,0,,,,,,,,,,
875,146.925,0,0,,,,,,,,,,
876,146.9375,0,0,,,,,,,,,,
877,146.95,0,0,,,,,,,,,,
878,146.9625,0,0,,,,,,,,,,
879,146.975,0,0,,,,,,,,,,
880,146.9875,0,0,,,,,,,,,,
881,147,0,0,,,,,,,,,,
882,147.0125,0,0,,,,,,,,,,
883,147.025,0,0,,,,,,,,,,
884,147.0375,0,0,,,,,,,,,,
885,147.05,0,0,,,,,,,,,,
886,147.0625,0,0,,,,,,,,,,
887,147.075,0,0,,,,,,,,,,
888,147.0875,0,0,,,,,,,,,,
889,147.1,0,0,,,,,,,,,,
890,147.1125,0,0,,,,,,,,,,
891,147.125,0,0,,,,,,,,,,
892,147.1375,0,0,,,,,,,,,,
893,147.15,0,0,,,,,,,,,,
894,147.1625,0,0,,,,,,,,,,
895,147.175,0,0,,,,,,,,,,
896,147.1875,0,0,,,,,,,,,,
897,147.2,0,0,,,,,,,,,,
898,147.2125,0,0,,,,,,,,,,
899,147.225,0,0,,,,,,,,,,
900,147.2375,0,0,,,,,,,,,,
901,147.25,0,0,,,,,,,,,,
902,147.2625,0,0,,,,,,,,,,
903,147.275,0,0,,,,,,,,,,
904,147.2875,0,0,,,,,,,,,,
905,147.3,0,0,,,,,,,,,,
906,147.3125,0,0,,,,,,,,,,
907,147.325,18,1,,,,,,,,,,
908,147.3375,0,0,,,,,,,,,,
909,147.35,0,0,,,,,,,,,,
910,147.3625,0,0,,,,,,,,,,
911,147.375,0,0,,,,,,,,,,
912,147.3875,0,0,,,,,,,,,,
913,147.4,0,0,,,,,,,,,,
914,147.4125,0,0,,,,,,,,,,
915,147.425,0,0,,,,,,,,,,
916,147.4375,0,0,,,,,,,,,,
917,147.45,0,0,,,,,,,,,,
918,147.4625,0,0,,,,,,,,,,
919,147.475,0,0,,,,,,,,,,
920,147.4875,0,0,,,,,,,,,,
921,147.5,0,0,,,,,,,,,,
922,147.5125,0,0,,,,,,,,,,
923,147.525,0,0,,,,,,,,,,
924,147.5375,0,0,,,,,,,,,,
925,147.55,0,0,,,,,,,,,,
926,147.5625,0,0,,,,,,,,,,
927,147.575,0,0,,,,,,,,,,
928,147.5875,0,0,,,,,,,,,,
929,147.6,0,0,,,,,,,,,,
930,147.6125,0,0,,,,,,,,,,
931,147.625,0,0,,,,,,,,,,
932,147.6375,0,0,,,,,,,,,,
933,147.65,0,0,,,,,,,,,,
934,147.6625,0,0,,,,,,,,,,
935,147.675,0,0,,,,,,,,,,
936,147.6875,0,0,,,,,,,,,,
937,147.7,0,0,,,,,,,,,,
938,147.7125,0,0,,,,,,,,,,
939,147.725,0,0,,,,,,,,,,
940,147.7375,0,0,,,,,,,,,,
941,147.75,0,0,,,,,,,,,,
942,147.7625,0,0,,,,,,,,,,
943,147.775,0,0,,,,,,,,,,
944,147.7875,0,0,,,,,,,,,,
945,147.8,0,0,,,,,,,,,,
946,147.8125,0,0,,,,,,,,,,
947,147.825,0,0,,,,,,,,,,
948,147.8375,0,0,,,,,,,,,,
949,147.85,0,0,,,,,,,,,,
950,147.8625,0,0,,,,,,,,,,
951,147.875,0,0,,,,,,,,,,
952,147.8875,0,0,,,,,,,,,,
953,147.9,0,0,,,,,,,,,,
954,147.9125,0,0,,,,,,,,,,
955,147.925,0,0,,,,,,,,,,
956,147.9375,0,0,,,,,,,,,,
957,147.95,0,0,,,,,,,,,,
958,147.9625,0,0,,,,,,,,,,
959,147.975,0,0,,,,,,,,,,
960,147.9875,0,0,,,,,,,,,,
961,148,3,0,,,,,,,,,,
962,148.0125,0,0,,,,,,,,,,
963,148.025,0,0,,,,,,,,,,
964,148.0375,0,0,,,,,,,,,,
965,148.05,0,0,,,,,,,,,,
966,148.0625,0,0,,,,,,,,,,
967,148.075,0,0,,,,,,,,,,
968,148.0875,0,0,,,,,,,,,,
969,148.1,0,0,,,,,,,,,,
970,148.1125,0,0,,,,,,,,,,
971,148.125,0,0,,,,,,,,,,
972,148.1375,0,0,,,,,,,,,,
973,148.15,1,0,,,,,,,,,,
974,148.1625,0,0,,,,,,,,,,
975,148.175,0,0,,,,,,,,,,
976,148.1875,0,0,,,,,,,,,,
977,148.2,0,0,,,,,,,,,,
978,148.2125,0,0,,,,,,,,,,
979,148.225,54,18,,,,,,,,,,
980,148.2375,14,2,,,,,,,,,,
981,148.25,0,0,,,,,,,,,,
982,148.2625,0,0,,,,,,,,,,
983,148.275,0,0,,,,,,,,,,
984,148.2875,0,0,,,,,,,,,,
985,148.3,0,0,,,,,,,,,,
986,148.3125,0,0,,,,,,,,,,
987,148.325,0,0,,,,,,,,,,
988,148.3375,0,0,,,,,,,,,,
989,148.35,0,0,,,,,,,,,,
990,148.3625,0,0,,,,,,,,,,
991,148.375,0,0,,,,,,,,,,
992,148.3875,0,0,,,,,,,,,,
993,148.4,0,0,,,,,,,,,,
994,148.4125,0,0,,,,,,,,,,
995,148.425,0,0,,,,,,,,,,
996,148.4375,0,0,,,,,,,,,,
997,148.45,0,0,,,,,,,,,,
998,148.4625,0,0,,,,,,,,,,
999,148.475,49,5,,,,,,,,,,
1000,148.4875,0,0,,,,,,,,,,
1001,148.5,0,0,,,,,,,,,,
1002,148.5125,0,0,,,,,,,,,,
1003,148.525,0,0,,,,,,,,,,
1004,148.5375,0,0,,,,,,,,,,
1005,148.55,0,0,,,,,,,,,,
1006,148.5625,0,0,,,,,,,,,,
1007,148.575,9,1,,,,,,,,,,
1008,148.5875,66,5,,,,,,,,,,
1009,148.6,0,0,,,,,,,,,,
1010,148.6125,0,0,,,,,,,,,,
1011,148.625,0,0,,,,,,,,,,
1012,148.6375,0,0,,,,,,,,,,
1013,148.65,0,0,,,,,,,,,,
1014,148.6625,0,0,,,,,,,,,,
1015,148.675,0,0,,,,,,,,,,
1016,148.6875,0,0,,,,,,,,,,
1017,148.7,0,0,,,,,,,,,,
1018,148.7125,0,0,,,,,,,,,,
1019,148.725,0,0,,,,,,,,,,
1020,148.7375,0,0,,,,,,,,,,
1021,148.75,0,0,,,,,,,,,,
1022,148.7625,13,1,,,,,,,,,,
1023,148.775,8,1,,,,,,,,,,
1024,148.7875,1,0,,,,,,,,,,
1025,148.8,0,0,,,,,,,,,,
1026,148.8125,0,0,,,,,,,,,,
1027,148.825,0,0,,,,,,,,,,
1028,148.8375,0,0,,,,,,,,,,
1029,148.85,0,0,,,,,,,,,,
1030,148.8625,0,0,,,,,,,,,,
1031,148.875,0,0,,,,,,,,,,
1032,148.8875,0,0,,,,,,,,,,
1033,148.9,0,0,,,,,,,,,,
1034,148.9125,0,0,,,,,,,,,,
1035,148.925,0,0,,,,,,,,,,
1036,148.9375,0,0,,,,,,,,,,
1037,148.95,0,0,,,,,,,,,,
1038,148.9625,0,0,,,,,,,,,,
1039,148.975,0,0,,,,,,,,,,
1040,148.9875,0,0,,,,,,,,,,
1041,149,91,43,,,,,,,,,,
1042,149.0125,0,0,,,,,,,,,,
1043,149.025,0,0,,,,,,,,,,
1044,149.0375,0,0,,,,,,,,,,
1045,149.05,0,0,,,,,,,,,,
1046,149.0625,0,0,,,,,,,,,,
1047,149.075,0,0,,,,,,,,,,
1048,149.0875,0,0,,,,,,,,,,
1049,149.1,0,0,,,,,,,,,,
1050,149.1125,0,0,,,,,,,,,,
1051,149.125,0,0,,,,,,,,,,
1052,149.1375,0,0,,,,,,,,,,
1053,149.15,0,0,,,,,,,,,,
1054,149.1625,0,0,,,,,,,,,,
1055,149.175,0,0,,,,,,,,,,
1056,149.1875,0,0,,,,,,,,,,
1057,149.2,0,0,,,,,,,,,,
1058,149.2125,0,0,,,,,,,,,,
1059,149.225,0,0,,,,,,,,,,
1060,149.2375,0,0,,,,,,,,,,
1061,149.25,0,0,,,,,,,,,,
1062,149.2625,0,0,,,,,,,,,,
1063,149.275,0,0,,,,,,,,,,
1064,149.2875,0,0,,,,,,,,,,
1065,149.3,0,0,,,,,,,,,,
1066,149.3125,0,0,,,,,,,,,,
1067,149.325,0,0,,,,,,,,,,
1068,149.3375,0,0,,,,,,,,,,
1069,149.35,27,1,,,,,,,,,,
1070,149.3625,0,0,,,,,,,,,,
1071,149.375,0,0,,,,,,,,,,
1072,149.3875,0,0,,,,,,,,,,
1073,149.4,0,0,,,,,,,,,,
1074,149.4125,0,0,,,,,,,,,,
1075,149.425,0,0,,,,,,,,,,
1076,149.4375,0,0,,,,,,,,,,
1077,149.45,8,1,,,,,,,,,,
1078,149.4625,0,0,,,,,,,,,,
1079,149.475,0,0,,,,,,,,,,
1080,149.4875,23,2,,,,,,,,,,
1081,149.5,52,5,,,,,,,,,,
1082,149.5125,22,2,,,,,,,,,,
1083,149.525,0,0,,,,,,,,,,
1084,149.5375,0,0,,,,,,,,,,
1085,149.55,0,0,,,,,,,,,,
1086,149.5625,0,0,,,,,,,,,,
1087,149.575,0,0,,,,,,,,,,
1088,149.5875,0,0,,,,,,,,,,
1089,149.6,0,0,,,,,,,,,,
1090,149.6125,0,0,,,,,,,,,,
1091,149.625,0,0,,,,,,,,,,
1092,149.6375,0,0,,,,,,,,,,
1093,149.65,0,0,,,,,,,,,,
1094,149.6625,0,0,,,,,,,,,,
1095,149.675,0,0,,,,,,,,,,
1096,149.6875,0,0,,,,,,,,,,
1097,149.7,0,0,,,,,,,,,,
1098,149.7125,0,0,,,,,,,,,,
1099,149.725,0,0,,,,,,,,,,
1100,149.7375,0,0,,,,,,,,,,
1101,149.75,0,0,,,,,,,,,,
1102,149.7625,0,0,,,,,,,,,,
1103,149.775,0,0,,,,,,,,,,
1104,149.7875,0,0,,,,,,,,,,
1105,149.8,0,0,,,,,,,,,,
1106,149.8125,0,0,,,,,,,,,,
1107,149.825,0,0,,,,,,,,,,
1108,149.8375,0,0,,,,,,,,,,
1109,149.85,0,0,,,,,,,,,,
1110,149.8625,0,0,,,,,,,,,,
1111,149.875,0,0,,,,,,,,,,
1112,149.8875,0,0,,,,,,,,,,
1113,149.9,29,3,,,,,,,,,,
1114,149.9125,0,0,,,,,,,,,,
1115,149.925,0,0,,,,,,,,,,
1116,149.9375,0,0,,,,,,,,,,
1117,149.95,0,0,,,,,,,,,,
1118,149.9625,0,0,,,,,,,,,,
1119,149.975,0,0,,,,,,,,,,
1120,149.9875,0,0,,,,,,,,,,
1121,150,0,0,,,,,,,,,,
1122,150.0125,0,0,,,,,,,,,,
1123,150.025,0,0,,,,,,,,,,
1124,150.0375,0,0,,,,,,,,,,
1125,150.05,0,0,,,,,,,,,,
1126,150.0625,0,0,,,,,,,,,,
1127,150.075,0,0,,,,,,,,,,
1128,150.0875,0,0,,,,,,,,,,
1129,150.1,0,0,,,,,,,,,,
1130,150.1125,0,0,,,,,,,,,,
1131,150.125,0,0,,,,,,,,,,
1132,150.1375,0,0,,,,,,,,,,
1133,150.15,0,0,,,,,,,,,,
1134,150.1625,0,0,,,,,,,,,,
1135,150.175,53,6,,,,,,,,,,
1136,150.1875,0,0,,,,,,,,,,
1137,150.2,0,0,,,,,,,,,,
1138,150.2125,0,0,,,,,,,,,,
1139,150.225,4,0,,,,,,,,,,
1140,150.2375,0,0,,,,,,,,,,
1141,150.25,0,0,,,,,,,,,,
1142,150.2625,0,0,,,,,,,,,,
1143,150.275,0,0,,,,,,,,,,
1144,150.2875,0,0,,,,,,,,,,
1145,150.3,0,0,,,,,,,,,,
1146,150.3125,0,0,,,,,,,,,,
1147,150.325,0,0,,,,,,,,,,
1148,150.3375,0,0,,,,,,,,,,
1149,150.35,0,0,,,,,,,,,,
1150,150.3625,0,0,,,,,,,,,,
1151,150.375,0,0,,,,,,,,,,
1152,150.3875,0,0,,,,,,,,,,
1153,150.4,0,0,,,,,,,,,,
1154,150.4125,0,0,,,,,,,,,,
1155,150.425,0,0,,,,,,,,,,
1156,150.4375,0,0,,,,,,,,,,
1157,150.45,0,0,,,,,,,,,,
1158,150.4625,0,0,,,,,,,,,,
1159,150.475,100,14,,,,,,,,,,
1160,150.4875,0,0,,,,,,,,,,
1161,150.5,0,0,,,,,,,,,,
1162,150.5125,0,0,,,,,,,,,,
1163,150.525,0,0,,,,,,,,,,
1164,150.5375,0,0,,,,,,,,,,
1165,150.55,0,0,,,,,,,,,,
1166,150.5625,0,0,,,,,,,,,,
1167,150.575,0,0,,,,,,,,,,
1168,150.5875,0,0,,,,,,,,,,
1169,150.6,0,0,,,,,,,,,,
1170,150.6125,0,0,,,,,,,,,,
1171,150.625,0,0,,,,,,,,,,
1172,150.6375,0,0,,,,,,,,,,
1173,150.65,0,0,,,,,,,,,,
1174,150.6625,0,0,,,,,,,,,,
1175,150.675,0,0,,,,,,,,,,
1176,150.6875,0,0,,,,,,,,,,
1177,150.7,0,0,,,,,,,,,,
1178,150.7125,0,0,,,,,,,,,,
1179,150.725,0,0,,,,,,,,,,
1180,150.7375,0,0,,,,,,,,,,
1181,150.75,0,0,,,,,,,,,,
1182,150.7625,0,0,,,,,,,,,,
1183,150.775,0,0,,,,,,,,,,
1184,150.7875,0,0,,,,,,,,,,
1185,150.8,0,0,,,,,,,,,,
1186,150.8125,0,0,,,,,,,,,,
1187,150.825,0,0,,,,,,,,,,
1188,150.8375,0,0,,,,,,,,,,
1189,150.85,0,0,,,,,,,,,,
1190,150.8625,0,0,,,,,,,,,,
1191,150.875,0,0,,,,,,,,,,
1192,150.8875,0,0,,,,,,,,,,
1193,150.9,0,0,,,,,,,,,,
1194,150.9125,0,0,,,,,,,,,,
1195,150.925,0,0,,,,,,,,,,
1196,150.9375,0,0,,,,,,,,,,
1197,150.95,0,0,,,,,,,,,,
1198,150.9625,0,0,,,,,,,,,,
1199,150.975,0,0,,,,,,,,,,
1200,150.9875,0,0,,,,,,,,,,
1201,151,22,2,,,,,,,,,,
1202,151.0125,0,0,,,,,,,,,,
1203,151.025,0,0,,,,,,,,,,
1204,151.0375,0,0,,,,,,,,,,
1205,151.05,0,0,,,,,,,,,,
1206,151.0625,0,0,,,,,,,,,,
1207,151.075,0,0,,,,,,,,,,
1208,151.0875,0,0,,,,,,,,,,
1209,151.1,0,0,,,,,,,,,,
1210,151.1125,0,0,,,,,,,,,,
1211,151.125,0,0,,,,,,,,,,
1212,151.1375,0,0,,,,,,,,,,
1213,151.15,0,0,,,,,,,,,,
1214,151.1625,0,0,,,,,,,,,,
1215,151.175,0,0,,,,,,,,,,
1216,151.1875,0,0,,,,,,,,,,
1217,151.2,9,0,,,,,,,,,,
1218,151.2125,74,9,,,,,,,,,,
1219,151.225,56,3,,,,,,,,,,
1220,151.2375,0,0,,,,,,,,,,
1221,151.25,0,0,,,,,,,,,,
1222,151.2625,0,0,,,,,,,,,,
1223,151.275,0,0,,,,,,,,,,
1224,151.2875,0,0,,,,,,,,,,
1225,151.3,0,0,,,,,,,,,,
1226,151.3125,0,0,,,,,,,,,,
1227,151.325,0,0,,,,,,,,,,
1228,151.3375,15,1,,,,,,,,,,
1229,151.35,2,0,,,,,,,,,,
1230,151.3625,0,0,,,,,,,,,,
1231,151.375,0,0,,,,,,,,,,
1232,151.3875,0,0,,,,,,,,,,
1233,151.4,0,0,,,,,,,,,,
1234,151.4125,1,0,,,,,,,,,,
1235,151.425,0,0,,,,,,,,,,
1236,151.4375,0,0,,,,,,,,,,
1237,151.45,30,3,,,,,,,,,,
1238,151.4625,0,0,,,,,,,,,,
1239,151.475,1,0,,,,,,,,,,
1240,151.4875,0,0,,,,,,,,,,
1241,151.5,0,0,,,,,,,,,,
1242,151.5125,0,0,,,,,,,,,,
1243,151.525,0,0,,,,,,,,,,
1244,151.5375,0,0,,,,,,,,,,
1245,151.55,0,0,,,,,,,,,,
1246,151.5625,0,0,,,,,,,,,,
1247,151.575,53,6,,,,,,,,,,
1248,151.5875,0,0,,,,,,,,,,
1249,151.6,0,0,,,,,,,,,,
1250,151.6125,0,0,,,,,,,,,,
1251,151.625,0,0,,,,,,,,,,
1252,151.6375,0,0,,,,,,,,,,
1253,151.65,0,0,,,,,,,,,,
1254,151.6625,0,0,,,,,,,,,,
1255,151.675,0,0,,,,,,,,,,
1256,151.6875,0,0,,,,,,,,,,
1257,151.7,0,0,,,,,,,,,,
1258,151.7125,0,0,,,,,,,,,,
1259,151.725,0,0,,,,,,,,,,
