[Trace Parameters],,,,
Trace 1,,,,
Selected,TRUE,,,
,FALSE,,,
,FALSE,,,
Function,None,,,
Detection,PositivePeak,,,
,,,,
,,,,
[Trace Parameters],,,,
Spectrogram Trace,,,,
Selected,FALSE,,,
,FALSE,,,
,FALSE,,,
,,,,
,,,,
[Results],,,,
Marker Power ENBW,1062048.447,Hz,-1,-1
Noise Marker Offset,-60.26144328,dB,-1,-1
Actual RBW,998681.5491,Hz,-1,-1
,,,,
[Traces],,,,
[Trace],,,,
Trace 1,,dBuVPerMeter,-1,-1
NumberPoints,801,,,
XStart,800000000,Hz,,
XStop,2300000000,Hz,,
34.29703903,,,,
39.51073074,,,,
36.79793167,,,,
37.28741074,,,,
36.7134285,,,,
34.97056961,,,,
36.98477936,,,,
35.05456924,,,,
33.48624039,,,,
27.63007927,,,,
34.36928177,,,,
37.44652176,,,,
41.0622406,,,,
40.22967148,,,,
43.13940048,,,,
41.2319603,,,,
42.48434067,,,,
43.54993057,,,,
39.51416016,,,,
34.95994186,,,,
34.53120041,,,,
31.94973946,,,,
29.66449928,,,,
39.26705933,,,,
36.75696945,,,,
36.27650833,,,,
37.9549408,,,,
38.83935165,,,,
38.74393845,,,,
29.84193993,,,,
37.75104141,,,,
40.53622818,,,,
39.61822128,,,,
36.66667938,,,,
36.80797958,,,,
36.61162949,,,,
36.80944824,,,,
39.82738876,,,,
39.88679886,,,,
39.79521942,,,,
35.95837021,,,,
32.7310791,,,,
39.70531082,,,,
40.35998154,,,,
35.51325989,,,,
31.90821075,,,,
39.25239182,,,,
40.87170029,,,,
38.6208992,,,,
25.4446907,,,,
35.55385971,,,,
38.12145996,,,,
37.97114944,,,,
34.36632156,,,,
42.14189148,,,,
42.24243927,,,,
38.20922852,,,,
37.50931931,,,,
37.08433914,,,,
28.8510704,,,,
36.65082169,,,,
35.63261032,,,,
34.4615593,,,,
37.60950089,,,,
39.86188126,,,,
30.83143997,,,,
34.44987106,,,,
37.32460022,,,,
34.21660995,,,,
36.45093155,,,,
29.48514938,,,,
35.70368195,,,,
38.97584915,,,,
37.85749817,,,,
33.10974121,,,,
39.80456924,,,,
32.35689926,,,,
34.24174881,,,,
30.65500069,,,,
32.54122162,,,,
32.30175018,,,,
38.91656876,,,,
39.35097122,,,,
38.24728012,,,,
37.30440903,,,,
35.77845001,,,,
34.46203995,,,,
39.1576004,,,,
34.29880142,,,,
34.33600998,,,,
41.33105087,,,,
41.29813004,,,,
36.05456924,,,,
41.95895004,,,,
36.16286087,,,,
38.87585068,,,,
35.20761108,,,,
36.11500168,,,,
31.49653053,,,,
35.39830017,,,,
33.90467834,,,,
30.70375061,,,,
39.00997162,,,,
38.3288002,,,,
38.32402039,,,,
38.54993057,,,,
36.70930099,,,,
32.49901962,,,,
38.09000015,,,,
34.26274109,,,,
38.59896851,,,,
35.65607834,,,,
28.60424042,,,,
30.1217804,,,,
37.58573914,,,,
38.29690933,,,,
35.75262833,,,,
43.95846939,,,,
44.32645035,,,,
36.21205139,,,,
30.74655914,,,,
36.29603958,,,,
39.85078049,,,,
29.82435989,,,,
33.45701981,,,,
37.40222931,,,,
36.59339142,,,,
34.95333862,,,,
36.77449036,,,,
36.90074158,,,,
39.63473892,,,,
32.83137131,,,,
37.80644989,,,,
34.98054123,,,,
33.20666122,,,,
40.65126038,,,,
36.92551041,,,,
38.68577194,,,,
33.27608109,,,,
37.74961853,,,,
39.84869003,,,,
35.00297165,,,,
40.17757034,,,,
36.60808945,,,,
29.18895912,,,,
40.73511124,,,,
34.82759857,,,,
27.38989067,,,,
33.33480835,,,,
24.63534927,,,,
38.04854965,,,,
37.28741837,,,,
40.14921951,,,,
35.89036942,,,,
37.53335953,,,,
36.26192093,,,,
35.48353958,,,,
36.03411865,,,,
36.05804062,,,,
33.87657166,,,,
38.14936066,,,,
34.95225143,,,,
32.95946121,,,,
36.09918976,,,,
35.80981827,,,,
32.99834061,,,,
40.45737076,,,,
43.34729004,,,,
35.45235062,,,,
32.99380112,,,,
36.77859879,,,,
37.8866806,,,,
37.26546097,,,,
31.7112999,,,,
29.30533981,,,,
30.04903984,,,,
35.56669998,,,,
35.51488876,,,,
38.14390945,,,,
31.8029995,,,,
38.32022095,,,,
36.20256042,,,,
33.38705063,,,,
32.42041016,,,,
33.24647903,,,,
31.48994064,,,,
36.05014038,,,,
37.68408966,,,,
38.4615097,,,,
34.91014862,,,,
32.78046036,,,,
36.81615829,,,,
35.58832932,,,,
35.12730026,,,,
36.42465973,,,,
37.52093124,,,,
38.21474075,,,,
37.07938004,,,,
24.32176018,,,,
33.97129822,,,,
36.52235031,,,,
35.03905869,,,,
30.87603951,,,,
36.12493896,,,,
34.27608109,,,,
33.75875854,,,,
29.39189911,,,,
36.56077194,,,,
37.12438965,,,,
30.77141953,,,,
35.08494949,,,,
35.29428101,,,,
35.69636154,,,,
33.46876144,,,,
38.42485046,,,,
37.7125206,,,,
36.5499115,,,,
40.23043823,,,,
37.82257843,,,,
33.61431885,,,,
28.89792061,,,,
32.34056854,,,,
28.9338398,,,,
34.07107162,,,,
33.85852051,,,,
34.52241898,,,,
33.10282898,,,,
29.13788986,,,,
30.16588974,,,,
35.88095093,,,,
36.67766953,,,,
37.42174149,,,,
38.04027176,,,,
37.54214859,,,,
27.2994194,,,,
29.90707016,,,,
30.81064034,,,,
33.82056046,,,,
38.3965683,,,,
36.15505981,,,,
37.24831009,,,,
41.48772049,,,,
34.02933884,,,,
32.04690933,,,,
35.68756104,,,,
33.90697098,,,,
36.76636887,,,,
35.07965088,,,,
36.99863052,,,,
33.78950882,,,,
30.48199081,,,,
35.69002914,,,,
37.92551041,,,,
36.54127121,,,,
25.86066055,,,,
35.64451981,,,,
29.74803925,,,,
38.54278946,,,,
38.76185989,,,,
36.60017014,,,,
27.6218605,,,,
36.01401138,,,,
30.65934944,,,,
35.36463928,,,,
34.87456131,,,,
35.79397964,,,,
34.91815186,,,,
32.96406174,,,,
38.67512894,,,,
37.00366974,,,,
38.48147964,,,,
32.78485107,,,,
33.25006866,,,,
33.56214905,,,,
37.31896973,,,,
37.12876129,,,,
37.627491,,,,
33.34392166,,,,
32.35786057,,,,
32.58277893,,,,
28.81871033,,,,
38.07411194,,,,
38.84825134,,,,
35.60366821,,,,
29.74276924,,,,
38.02471924,,,,
37.58195114,,,,
27.05073929,,,,
23.72723007,,,,
38.18581009,,,,
35.72024155,,,,
37.60887146,,,,
31.62642097,,,,
37.5903511,,,,
34.07630157,,,,
35.16883087,,,,
36.56958008,,,,
34.67678833,,,,
35.81455994,,,,
39.99085999,,,,
34.88731003,,,,
39.48233032,,,,
35.52809906,,,,
40.87197113,,,,
39.90512848,,,,
39.60289001,,,,
36.15903854,,,,
37.2820015,,,,
31.89006042,,,,
38.95516968,,,,
38.26364136,,,,
37.80430984,,,,
41.19350052,,,,
39.43106842,,,,
38.3689003,,,,
37.14598846,,,,
36.53049088,,,,
33.24261093,,,,
37.80783844,,,,
31.51926041,,,,
30.52454948,,,,
35.91537094,,,,
36.56721878,,,,
44.95174026,,,,
37.15259933,,,,
35.62929916,,,,
29.44701004,,,,
30.02283096,,,,
28.6704998,,,,
40.61314011,,,,
34.87257004,,,,
38.08535004,,,,
37.1231308,,,,
39.63772964,,,,
39.50603867,,,,
41.35396957,,,,
40.69419098,,,,
40.69256973,,,,
41.73601151,,,,
41.60589981,,,,
40.53084946,,,,
36.86878967,,,,
38.66167068,,,,
40.68684006,,,,
39.41975021,,,,
34.31148148,,,,
34.76366043,,,,
31.43473053,,,,
36.98711014,,,,
36.68645096,,,,
36.78876114,,,,
40.12274933,,,,
39.77767181,,,,
39.66865921,,,,
35.67425156,,,,
39.34051132,,,,
34.08398056,,,,
33.05527115,,,,
40.17760086,,,,
39.50479889,,,,
35.10110855,,,,
25.81163979,,,,
36.04365921,,,,
36.25817871,,,,
38.67541122,,,,
36.12992859,,,,
34.79198074,,,,
39.39921951,,,,
35.77029037,,,,
32.26660919,,,,
39.31021118,,,,
37.53184128,,,,
36.38565063,,,,
30.94897079,,,,
20.15020943,,,,
37.13879013,,,,
32.81354141,,,,
33.35715103,,,,
34.48469925,,,,
33.84540939,,,,
33.55231857,,,,
39.22037125,,,,
38.85359192,,,,
35.52225113,,,,
36.63240814,,,,
38.7555809,,,,
38.17021179,,,,
32.00500107,,,,
38.44057083,,,,
32.17943954,,,,
36.77109146,,,,
32.4957695,,,,
37.70261002,,,,
40.98176956,,,,
35.61635971,,,,
44.02396011,,,,
40.87932968,,,,
41.17782974,,,,
34.09709167,,,,
37.90248871,,,,
40.91543961,,,,
35.44404984,,,,
36.66273117,,,,
38.45106125,,,,
38.80516052,,,,
40.94593048,,,,
36.31129074,,,,
34.10031128,,,,
34.14152145,,,,
37.8786087,,,,
34.22756195,,,,
30.56698036,,,,
40.13354111,,,,
40.38195038,,,,
37.30033112,,,,
36.37142944,,,,
36.87041092,,,,
37.25259018,,,,
41.92184067,,,,
38.78559113,,,,
39.20708847,,,,
32.23881149,,,,
31.70286942,,,,
35.80826187,,,,
41.20133972,,,,
38.40715027,,,,
30.05862045,,,,
36.57661057,,,,
34.72851944,,,,
37.33092117,,,,
34.94467163,,,,
33.67290878,,,,
32.96815872,,,,
32.48397064,,,,
35.03660965,,,,
33.72806931,,,,
34.12004089,,,,
37.06879044,,,,
37.5149498,,,,
36.89936829,,,,
35.24578857,,,,
34.59766006,,,,
38.32239914,,,,
41.42232132,,,,
38.74700928,,,,
38.58428955,,,,
36.53635025,,,,
35.72383881,,,,
34.04774094,,,,
33.01231003,,,,
35.57649994,,,,
41.86621094,,,,
41.2107811,,,,
26.9424305,,,,
39.02531052,,,,
37.34601974,,,,
41.17887878,,,,
36.51763153,,,,
37.17042923,,,,
39.09130859,,,,
39.72013855,,,,
45.53448105,,,,
45.12982941,,,,
40.36568832,,,,
37.21421051,,,,
29.5333004,,,,
35.73756027,,,,
37.96113968,,,,
36.81462097,,,,
40.29674911,,,,
40.91115189,,,,
39.31187057,,,,
38.95309067,,,,
32.6937294,,,,
35.30170059,,,,
38.86217117,,,,
40.45320129,,,,
36.53010941,,,,
36.48920059,,,,
39.91181946,,,,
40.49444962,,,,
29.76585007,,,,
32.98706055,,,,
27.36956024,,,,
29.62426949,,,,
32.21168137,,,,
31.26756096,,,,
35.36281967,,,,
32.63251114,,,,
32.87524033,,,,
40.28770828,,,,
42.24560928,,,,
38.99522018,,,,
35.57382965,,,,
29.06337929,,,,
35.92972946,,,,
34.84722137,,,,
35.9598999,,,,
34.50495911,,,,
39.81705093,,,,
41.04217148,,,,
40.0408783,,,,
37.95273972,,,,
34.45672989,,,,
39.01105118,,,,
41.8782692,,,,
39.57971191,,,,
33.52281952,,,,
29.0680809,,,,
36.12874985,,,,
39.532341,,,,
33.48237991,,,,
35.72729874,,,,
35.93473816,,,,
40.51948929,,,,
40.63901901,,,,
38.9889183,,,,
42.62591934,,,,
40.08504868,,,,
38.93693924,,,,
42.32804871,,,,
31.58164024,,,,
33.90137863,,,,
33.46828842,,,,
39.77458954,,,,
42.01361084,,,,
42.30356979,,,,
38.79238129,,,,
35.88663864,,,,
38.22515106,,,,
38.76583099,,,,
33.59429932,,,,
36.82442856,,,,
38.52024078,,,,
39.15937042,,,,
38.76475143,,,,
31.73431015,,,,
41.80968857,,,,
42.40544891,,,,
35.31361008,,,,
36.99734116,,,,
36.04310989,,,,
39.49985123,,,,
34.64704895,,,,
40.457901,,,,
41.04470062,,,,
39.16843033,,,,
35.11756134,,,,
39.37162018,,,,
37.68053055,,,,
39.00550842,,,,
37.79523849,,,,
35.35263062,,,,
35.26618958,,,,
33.41117096,,,,
38.26583862,,,,
37.8703804,,,,
34.8236084,,,,
37.60438156,,,,
39.05649948,,,,
40.19493103,,,,
41.01733017,,,,
37.04454041,,,,
39.15333939,,,,
40.96870041,,,,
36.42477036,,,,
38.68008041,,,,
35.86595917,,,,
39.08694839,,,,
36.71912003,,,,
42.92602921,,,,
43.6541214,,,,
44.4271698,,,,
45.66102982,,,,
44.11188889,,,,
39.39638901,,,,
39.64643097,,,,
39.55860901,,,,
42.60998917,,,,
40.99747086,,,,
38.97505188,,,,
42.63795853,,,,
40.00123978,,,,
39.27907181,,,,
37.16033936,,,,
33.11307144,,,,
35.8898201,,,,
37.54710007,,,,
31.54240036,,,,
34.29473114,,,,
33.8787117,,,,
42.09350967,,,,
39.08555984,,,,
34.41897964,,,,
40.35863113,,,,
39.45869827,,,,
40.6288414,,,,
41.05511093,,,,
41.63949966,,,,
41.38402176,,,,
39.23534012,,,,
40.63219833,,,,
42.43817902,,,,
41.87105942,,,,
38.24634933,,,,
40.19791031,,,,
39.04988861,,,,
34.38473129,,,,
43.78646088,,,,
44.84693909,,,,
37.08813095,,,,
39.23847961,,,,
38.6019516,,,,
43.60226822,,,,
39.52547073,,,,
37.41781998,,,,
41.3646698,,,,
40.20299911,,,,
39.62379074,,,,
39.3477211,,,,
38.80311966,,,,
38.10493851,,,,
43.67649841,,,,
41.93104935,,,,
36.35026932,,,,
40.41028976,,,,
33.98263931,,,,
37.58206177,,,,
37.6907692,,,,
42.56388092,,,,
36.72877121,,,,
32.59051895,,,,
31.53514099,,,,
34.54700089,,,,
41.51218033,,,,
39.99504852,,,,
38.48677063,,,,
38.42531967,,,,
40.81888962,,,,
42.45727158,,,,
39.24509048,,,,
42.05830002,,,,
39.43494034,,,,
41.07695007,,,,
39.18220139,,,,
35.00577164,,,,
33.26892853,,,,
34.86764908,,,,
37.49568176,,,,
35.10026932,,,,
37.75761032,,,,
37.17631912,,,,
32.14054108,,,,
38.94165039,,,,
42.60800171,,,,
42.97922134,,,,
42.69195938,,,,
41.6276207,,,,
37.68418884,,,,
36.36946106,,,,
37.18693924,,,,
34.03448868,,,,
33.56837082,,,,
38.21512985,,,,
44.42181015,,,,
35.88504028,,,,
37.08510971,,,,
40.23529053,,,,
42.26391983,,,,
34.63439178,,,,
32.95320892,,,,
40.66791916,,,,
37.38735962,,,,
37.44115829,,,,
39.89397049,,,,
36.82406998,,,,
38.53253937,,,,
38.44552994,,,,
43.69353867,,,,
37.89120102,,,,
41.73210144,,,,
40.90719986,,,,
40.42613983,,,,
34.16085815,,,,
29.01649094,,,,
37.00667191,,,,
35.76535034,,,,
40.04777908,,,,
37.10221863,,,,
34.69060898,,,,
36.65026093,,,,
32.42049026,,,,
34.66442108,,,,
34.22338867,,,,
40.36478043,,,,
37.46331024,,,,
36.14757919,,,,
28.3118,,,,
37.86172867,,,,
40.83951187,,,,
38.07992172,,,,
42.28173828,,,,
37.01118851,,,,
34.38171005,,,,
36.71458054,,,,
41.55932999,,,,
41.47710037,,,,
38.04096985,,,,
27.07150078,,,,
29.03750992,,,,
37.86846924,,,,
38.71881866,,,,
36.34083939,,,,
37.03001022,,,,
40.17301941,,,,
40.22742081,,,,
37.08620071,,,,
39.38685989,,,,
37.36133194,,,,
41.3096199,,,,
42.09257126,,,,
41.72909164,,,,
43.67623901,,,,
40.89836121,,,,
43.36236954,,,,
40.05556107,,,,
39.07474899,,,,
41.71112061,,,,
33.7972908,,,,
37.45996857,,,,
38.42972946,,,,
33.14503098,,,,
42.36289978,,,,
39.01089096,,,,
35.41004944,,,,
35.83234024,,,,
37.20388031,,,,
38.51982117,,,,
39.56261063,,,,
39.59268951,,,,
40.14009857,,,,
44.17723083,,,,
43.96546173,,,,
35.39979935,,,,
37.26111984,,,,
38.66685867,,,,
44.44475174,,,,
44.24853897,,,,
33.64533997,,,,
41.31473923,,,,
36.92586899,,,,
40.04710007,,,,
39.53153992,,,,
38.79726028,,,,
39.47251892,,,,
40.65808105,,,,
38.54059982,,,,
35.28097916,,,,
38.50141907,,,,
30.91160011,,,,
43.6174202,,,,
39.27544022,,,,
36.73070908,,,,
42.02455139,,,,
40.10456085,,,,
39.32252884,,,,
33.70536041,,,,
42.47080994,,,,
43.639431,,,,
43.70381927,,,,
39.87437057,,,,
39.41347122,,,,
42.3028717,,,,
36.99544144,,,,
34.64252853,,,,
38.01932144,,,,
38.65430832,,,,
36.24533844,,,,
41.82558823,,,,
43.3755188,,,,
44.49760056,,,,
41.5393219,,,,
43.44144058,,,,
44.97116089,,,,
38.83234024,,,,
45.49834824,,,,
35.35567093,,,,
43.51243973,,,,
38.18825912,,,,
39.25989914,,,,
42.83634186,,,,
40.83835983,,,,
34.18778992,,,,
32.93637085,,,,
43.1277504,,,,
40.30366898,,,,
41.26016998,,,,
41.3777504,,,,
36.59766006,,,,
42.2035408,,,,
40.49800873,,,,
