! FILETYPE CSV,,,,
! VERSION 1.0,1,,,
! TIMESTAMP Monday, 13 November 2017 14:10:56,,,
! TIMEZONE (UTC+07:00) Bangkok, Hanoi, Jakarta,,
! NAME Keysight Technologies,,,,
! MODEL N9918A,,,,
! SERIAL MY56071892,,,,
! FIRMWARE_VERSION A.09.60,,,,
! CORRECTION ,,,,
! Application SA,,,,
! SA Frequency Scan,,,,
!  CenterFreq 99000000,,,,
!  SpanFreq 340000,,,,
!  Num TracePoints 401,,,,
!  ResolutionBW 2000,,,,
!  VideoBW 2000,,,,
!  RF Attenuation 10,,,,
!  Preamp OFF,,,,
!  External Gain 0,,,,
!  Detector Positive,,,,
!  TraceAvgCount 10 / 10,,,,
! Trace TIMESTAMP: 2017-11-13 14:10:56Z,,,,
! Trace GPS Info...,,,,
! GPS Latitude: ,,,,
! GPS Longitude: ,,,,
! GPS Elevation (m): ,,,,
! GPS Seconds Since Last Read: ,,,,
! CHECKSUM 1558731984,,,,
! DATA Freq,SA Max Hold,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz,,,,
! DATA UNIT dBm,,,,
BEGIN,,,,
98941350,-59.04288864,0,0,0
98942200,-59.89373016,0,0,0
98943050,-59.07577896,0,0,0
98943900,-59.12059021,0,0,0
98944750,-59.23020554,0,0,0
98945600,-58.48180008,0,0,0
98946450,-60.46619034,0,0,0
98947300,-60.13473892,0,0,0
98948150,-60.44931412,0,0,0
98949000,-58.74694824,0,0,0
98949850,-58.4298172,0,0,0
98950700,-60.82455444,0,0,0
98951550,-58.8958931,0,0,0
98952400,-59.88948822,0,0,0
98953250,-63.2659111,0,0,0
98954100,-62.08783722,0,0,0
98954950,-62.93014145,0,0,0
98955800,-60.73886108,0,0,0
98956650,-61.23248672,0,0,0
98957500,-62.53260422,0,0,0
98958350,-62.40523911,0,0,0
98959200,-62.64025879,0,0,0
98960050,-63.46863937,0,0,0
98960900,-63.2378006,0,0,0
98961750,-62.59552002,0,0,0
98962600,-63.39577103,0,0,0
98963450,-62.50989151,0,0,0
98964300,-63.09281921,0,0,0
98965150,-64.47875977,0,0,0
98966000,-63.14151382,0,0,0
98966850,-63.79243469,0,0,0
98967700,-63.49186325,0,0,0
98968550,-64.83404541,0,0,0
98969400,-62.90374756,0,0,0
98970250,-61.87253952,0,0,0
98971100,-62.27597427,0,0,0
98971950,-61.71295929,0,0,0
98972800,-61.8904686,0,0,0
98973650,-62.1859169,0,0,0
98974500,-62.1151886,0,0,0
98975350,-63.34023666,0,0,0
98976200,-62.99785614,0,0,0
98977050,-62.59502029,0,0,0
98977900,-60.71999741,0,0,0
98978750,-61.09630203,0,0,0
98979600,-61.72288132,0,0,0
98980450,-62.42437744,0,0,0
98981300,-61.09815598,0,0,0
98982150,-60.74765778,0,0,0
98983000,-61.42779922,0,0,0
98983850,-59.93467712,0,0,0
98984700,-60.27632523,0,0,0
98985550,-59.79475784,0,0,0
98986400,-58.75826263,0,0,0
98987250,-58.26187134,0,0,0
98988100,-58.36294556,0,0,0
98988950,-58.18224716,0,0,0
98989800,-58.34099197,0,0,0
98990650,-58.30635071,0,0,0
98991500,-57.15794373,0,0,0
98992350,-56.87155533,0,0,0
98993200,-56.3499527,0,0,0
98994050,-56.55492783,0,0,0
98994900,-56.0643425,0,0,0
98995750,-55.9871521,0,0,0
98996600,-55.7135582,0,0,0
98997450,-55.53226852,0,0,0
98998300,-55.37767792,0,0,0
98999150,-55.29627991,0,0,0
99000000,-55.2151947,0,0,0
99000850,-55.08184433,0,0,0
99001700,-54.95692062,0,0,0
99002550,-54.66577148,0,0,0
99003400,-54.72689056,0,0,0
99004250,-54.57431793,0,0,0
99005100,-55.05059052,0,0,0
99005950,-54.44747925,0,0,0
99006800,-54.57234192,0,0,0
99007650,-54.51330185,0,0,0
99008500,-54.1811409,0,0,0
99009350,-54.87361908,0,0,0
99010200,-54.13933945,0,0,0
99011050,-54.14170837,0,0,0
99011900,-53.81772614,0,0,0
99012750,-54.60363388,0,0,0
99013600,-54.11526108,0,0,0
99014450,-54.43458939,0,0,0
99015300,-53.87464905,0,0,0
99016150,-54.35706711,0,0,0
99017000,-54.75138474,0,0,0
99017850,-54.45578766,0,0,0
99018700,-54.02382278,0,0,0
99019550,-53.88169479,0,0,0
99020400,-54.7951088,0,0,0
99021250,-53.2300415,0,0,0
99022100,-53.94703293,0,0,0
99022950,-53.50112915,0,0,0
99023800,-53.52761841,0,0,0
99024650,-54.40063095,0,0,0
99025500,-54.14112854,0,0,0
99026350,-53.96458435,0,0,0
99027200,-55.74104691,0,0,0
99028050,-54.91721344,0,0,0
99028900,-54.98982239,0,0,0
99029750,-55.04959869,0,0,0
99030600,-54.54053116,0,0,0
99031450,-54.89315796,0,0,0
99032300,-55.39286041,0,0,0
99033150,-55.473526,0,0,0
99034000,-55.38469696,0,0,0
99034850,-55.0386734,0,0,0
99035700,-56.12137604,0,0,0
99036550,-56.13525391,0,0,0
99037400,-56.65244675,0,0,0
99038250,-56.98765564,0,0,0
99039100,-57.23788834,0,0,0
99039950,-58.22036362,0,0,0
99040800,-56.8870163,0,0,0
99041650,-55.11088181,0,0,0
99042500,-55.8462677,0,0,0
99043350,-59.00932693,0,0,0
99044200,-57.92625046,0,0,0
99045050,-57.26980591,0,0,0
99045900,-57.79010391,0,0,0
99046750,-58.25526428,0,0,0
99047600,-58.26956177,0,0,0
99048450,-57.95685959,0,0,0
99049300,-57.10117722,0,0,0
99050150,-56.74631119,0,0,0
99051000,-58.69322586,0,0,0
99051850,-59.31523132,0,0,0
99052700,-57.75167465,0,0,0
99053550,-57.35903168,0,0,0
99054400,-58.43100357,0,0,0
99055250,-58.24067688,0,0,0
99056100,-58.89614105,0,0,0
99056950,-59.39592361,0,0,0
99057800,-58.1655159,0,0,0
99058650,-58.59268188,0,0,0
99059500,-58.19021225,0,0,0
99060350,-58.20320129,0,0,0
99061200,-59.00996399,0,0,0
99062050,-58.37244415,0,0,0
99062900,-56.55994797,0,0,0
99063750,-56.89730453,0,0,0
99064600,-57.20914459,0,0,0
99065450,-58.27702332,0,0,0
99066300,-57.20263672,0,0,0
99067150,-57.76797104,0,0,0
99068000,-56.02187347,0,0,0
99068850,-56.59558105,0,0,0
99069700,-57.28348541,0,0,0
99070550,-57.8885231,0,0,0
99071400,-57.84674454,0,0,0
99072250,-57.48760223,0,0,0
99073100,-58.42806625,0,0,0
99073950,-58.52238083,0,0,0
99074800,-60.6672821,0,0,0
99075650,-60.82167435,0,0,0
99076500,-59.62781525,0,0,0
99077350,-59.41385651,0,0,0
99078200,-59.68309784,0,0,0
99079050,-60.45755005,0,0,0
99079900,-60.8229866,0,0,0
99080750,-60.27788925,0,0,0
99081600,-59.40791702,0,0,0
99082450,-57.70467758,0,0,0
99083300,-59.0235672,0,0,0
99084150,-60.76832581,0,0,0
99085000,-60.15866089,0,0,0
99085850,-59.68052673,0,0,0
99086700,-57.60778046,0,0,0
99087550,-56.05219269,0,0,0
99088400,-56.7709198,0,0,0
99089250,-57.27344131,0,0,0
99090100,-59.53673172,0,0,0
99090950,-63.95676804,0,0,0
99091800,-65.43689728,0,0,0
99092650,-66.72602081,0,0,0
99093500,-67.5061264,0,0,0
99094350,-67.90805054,0,0,0
99095200,-66.69667053,0,0,0
99096050,-67.25955963,0,0,0
99096900,-66.94535828,0,0,0
99097750,-67.3602066,0,0,0
99098600,-67.75175476,0,0,0
99099450,-66.6818924,0,0,0
99100300,-67.07836914,0,0,0
99101150,-68.02113342,0,0,0
99102000,-68.69577026,0,0,0
99102850,-70.37330627,0,0,0
99103700,-70.12272644,0,0,0
99104550,-69.5358429,0,0,0
99105400,-69.79614258,0,0,0
99106250,-67.06655121,0,0,0
99107100,-67.35935211,0,0,0
99107950,-67.50189972,0,0,0
99108800,-68.5645752,0,0,0
99109650,-72.37155914,0,0,0
99110500,-71.11897278,0,0,0
99111350,-71.62117004,0,0,0
99112200,-74.48449707,0,0,0
99113050,-75.37744141,0,0,0
99113900,-74.67266846,0,0,0
99114750,-75.80964661,0,0,0
99115600,-77.67408752,0,0,0
99116450,-75.31304169,0,0,0
99117300,-75.78304291,0,0,0
99118150,-77.67806244,0,0,0
99119000,-77.38154602,0,0,0
99119850,-78.38538361,0,0,0
99120700,-77.85977173,0,0,0
99121550,-77.29969025,0,0,0
99122400,-79.75430298,0,0,0
99123250,-80.80815887,0,0,0
99124100,-80.94745636,0,0,0
99124950,-80.89482117,0,0,0
99125800,-80.09958649,0,0,0
99126650,-79.47737885,0,0,0
99127500,-80.82675171,0,0,0
99128350,-80.56664276,0,0,0
99129200,-81.07784271,0,0,0
99130050,-80.78105927,0,0,0
99130900,-80.32699585,0,0,0
99131750,-79.61004639,0,0,0
99132600,-80.63028717,0,0,0
99133450,-82.17081451,0,0,0
99134300,-82.09844971,0,0,0
99135150,-81.92353821,0,0,0
99136000,-82.64069366,0,0,0
99136850,-81.86201477,0,0,0
99137700,-82.0230484,0,0,0
99138550,-82.10372925,0,0,0
99139400,-82.30340576,0,0,0
99140250,-83.23666382,0,0,0
99141100,-83.26330566,0,0,0
